Date,"Event Name","Event Region","Event Type",Division,"Match Type","Match Number","Red 1","Red 2","Red 3","Blue 1","Blue 2","Blue 3","Red 1; No Show (1) Disqualified (2)","Red 2; No Show (1) Disqualified (2)","Red 3; No Show (1) Disqualified (2)","Blue 1; No Show (1) Disqualified (2)","Blue 2; No Show (1) Disqualified (2)","Blue 3; No Show (1) Disqualified (2)","Red 1 Surrogate","Red 2 Surrogate","Red 3 Surrogate","Blue 1 Surrogate","Blue 2 Surrogate","Blue 3 Surrogate","Match Saved","Red Autonomous Period; Robot 1 Placement","Red Autonomous Period, Robot 2 Placement","Red Autonomous Period, Rescue Beacons","Red Autonomous Period, Climbers in Shelter","Red Driver Controlled; Robot 1 Placement","Red Driver Controlled; Robot 2 Placement","Red Driver Controlled; Floor Goal","Red Driver Controlled; High Goal","Red Driver Controlled; Low Goal","Red Driver Controlled; Mid Goal","Red Driver Controlled; Climbers in Shelter","Red Driver Controlled; Zip Line","Red End Game; All Clear Signal","Red End Game; Robot on Pull Up Bar","Red Minor Penalty Incurred","Red Major Penalty Incurred","Red Minor Penalty Awarded","Red Major Penalty Awarded","Blue Autonomous Period; Robot 1 Placement","Blue Autonomous Period, Robot 2 Placement","Blue Autonomous Period, Rescue Beacons","Blue Autonomous Period, Climbers in Shelter","Blue Driver Controlled; Robot 1 Placement","Blue Driver Controlled; Robot 2 Placement","Blue Driver Controlled; Floor Goal","Blue Driver Controlled; High Goal","Blue Driver Controlled; Low Goal","Blue Driver Controlled; Mid Goal","Blue Driver Controlled; Climbers in Shelter","Blue Driver Controlled; Zip Line","Blue End Game; All Clear Signal","Blue End Game; Robot on Pull Up Bar","Blue Minor Penalty Incurred","Blue Major Penalty Incurred","Blue Minor Penalty Awarded","Blue Major Penalty Awarded",
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,52,5391,10432,0,6121,9043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,2,0,4,3,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,53,8189,6705,0,9968,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,9,4,0,3,1,2,0,1,0,0,0,0,1,0,0,0,0,6,18,5,0,13,2,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,54,5340,8962,0,9087,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4,9,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,4,3,11,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,55,3537,5985,0,8393,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,6,5,0,9,2,3,0,2,0,0,0,0,0,0,0,0,3,4,9,4,3,0,4,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,56,7138,6377,0,5126,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,0,3,2,3,2,2,0,0,0,0,3,0,0,0,3,4,0,1,1,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,57,5452,8620,0,10255,5391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,3,7,0,1,2,3,0,1,0,0,0,0,0,1,0,0,4,0,1,8,0,10,0,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,58,4106,10432,0,9968,7351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,4,8,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,4,14,0,4,7,4,3,1,1,0,1,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,59,6705,5340,0,7023,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,7,0,4,2,3,0,0,0,0,0,0,0,2,1,2,6,0,2,0,0,0,4,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,60,7123,6079,0,3665,9043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,2,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,3,8,0,0,3,0,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,61,9087,7209,0,8189,10211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,3,2,0,4,2,0,1,0,0,0,0,2,0,0,0,0,0,11,0,0,1,4,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,62,9345,6121,0,7655,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,4,6,1,12,0,12,2,2,0,0,2,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,63,8962,10091,0,10686,10807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,23,0,0,0,2,2,1,0,0,1,0,0,1,0,1,2,5,6,6,2,0,0,4,1,0,0,0,0,0,1,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,64,10432,7261,0,10255,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,3,8,9,10,0,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,65,5340,5237,0,3537,6705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,0,8,4,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,66,6377,9087,0,7023,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,18,0,0,3,3,3,1,2,0,0,0,0,1,0,1,2,0,3,11,0,0,0,4,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,67,6121,4106,0,3665,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,12,6,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,6,9,0,0,3,2,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,68,10807,8393,0,7655,7209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,6,4,0,3,1,2,0,0,0,0,0,0,1,3,0,0,6,3,4,10,0,0,4,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,69,7123,8189,0,10091,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0,14,7,0,0,2,3,1,1,0,0,0,0,0,3,0,0,0,3,15,0,0,0,2,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,70,8620,9043,0,8962,7351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,4,14,8,0,1,0,3,0,0,0,0,0,0,0,2,0,0,6,4,1,0,0,11,2,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,71,5391,7138,0,9968,10211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,0,2,3,0,2,0,0,0,0,2,0,0,0,0,0,17,0,0,0,2,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,72,10686,5126,0,6022,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,4,4,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,12,2,0,9,2,2,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,73,5237,10807,0,6121,10432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,20,0,0,0,2,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,74,6079,5452,0,7209,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,15,0,0,0,2,3,0,1,0,0,0,0,0,1,0,2,3,0,2,3,0,5,4,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,75,9043,10255,0,8189,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,10,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6,19,0,0,1,4,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,76,7123,7351,0,6377,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,4,10,6,0,9,2,1,0,0,0,0,0,0,0,1,0,0,6,4,3,9,0,4,0,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,77,5391,9345,0,8962,5126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,5,3,4,0,0,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,78,3740,9087,0,3665,7138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,0,0,0,2,2,1,0,0,0,0,0,0,2,0,2,0,3,0,0,0,3,2,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,79,8393,6705,0,4106,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,2,8,0,9,2,3,0,0,0,0,0,0,1,3,0,0,5,6,7,9,0,10,0,3,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,80,7023,6022,0,10091,10211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0,0,6,1,0,1,0,1,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,1,81,3537,9968,0,7261,10686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,12,4,0,5,4,3,1,2,0,0,0,0,1,1,0,0,0,3,12,2,0,0,3,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,3,11,7655,3537,9968,7209,3665,10091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,13,0,4,2,3,0,1,0,0,0,0,0,1,0,0,6,0,10,4,5,0,0,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,3,21,6377,6022,8620,8189,4106,7138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,7,6,0,6,2,2,0,1,0,0,0,0,0,1,0,0,0,0,10,8,0,0,2,2,0,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,3,12,7655,3537,9968,7209,3665,10091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,12,10,5,0,1,3,1,1,0,0,0,0,3,2,0,0,6,0,4,1,4,4,0,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,3,22,6377,6022,8620,8189,4106,7138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,5,12,7,4,1,0,3,1,1,0,0,0,0,2,0,0,0,0,3,4,5,0,4,0,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,4,1,7655,3537,9968,6377,6022,8620,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,5,14,0,9,2,3,0,1,0,0,0,0,0,1,0,2,0,0,12,2,3,5,2,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,4,2,7655,3537,9968,6377,6022,8620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,3,13,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,6,5,8,0,12,0,3,0,1,0,0,0,2,
3/19/2016,FTC North Super Regional - Ryerson,North,Super Regional Championship,2,4,3,7655,3537,9968,6377,6022,8620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,4,8,2,2,1,1,0,0,0,0,2,5,0,0,0,6,4,8,1,10,0,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,1,5466,5140,0,10841,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,20,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,4,5,5,0,0,3,1,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,2,6458,7129,0,7152,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,12,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,4,4,1,9,0,0,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,3,8588,6093,0,10030,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,2,0,6,5,3,2,1,1,0,0,0,0,1,0,0,2,3,0,14,0,7,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,4,9789,7043,0,5943,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,18,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,4,3,0,0,0,1,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,5,6133,8608,0,3591,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,4,11,0,4,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,6,8686,3658,0,5385,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,5,8,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,6,3,0,0,0,2,3,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,7,5250,9908,0,535,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,6,3,5,0,7,5,2,2,1,0,0,0,0,0,3,1,0,0,5,5,10,3,1,1,2,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,8,5980,6134,0,9707,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,4,5,0,8,0,2,2,1,1,0,0,0,0,0,0,0,0,5,3,10,0,0,0,2,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,9,10346,8487,0,6987,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,1,2,1,0,0,0,0,0,0,1,0,0,2,6,3,6,9,0,7,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,10,7152,5943,0,10030,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,9,0,0,2,0,0,0,0,0,0,0,1,0,0,2,3,4,3,0,0,10,4,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,11,5975,3664,0,6458,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,8,0,0,5,2,0,1,1,0,0,0,0,0,0,0,2,4,0,3,0,0,8,2,0,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,12,4587,8686,0,9908,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,0,13,0,0,0,4,2,1,1,0,0,0,0,1,0,0,0,0,3,21,0,7,0,4,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,13,8907,9707,0,3591,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,0,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,14,5385,8588,0,9789,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,6,6,7,0,8,2,3,0,0,0,0,0,0,1,0,0,0,6,0,7,0,0,0,2,1,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,15,5140,9205,0,6389,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,5,4,6,13,0,5,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,16,5250,6981,0,6093,6133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,6,2,4,0,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,17,6134,6987,0,7043,10841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,5,11,0,3,4,2,1,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,1,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,18,3658,10346,0,5980,535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,3,1,1,0,0,0,0,1,4,0,0,0,5,1,7,0,0,1,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,19,5385,8907,0,10030,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2,1,1,0,1,0,0,1,0,0,0,4,4,2,0,5,7,2,2,0,0,0,0,0,1,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,20,3664,7129,0,8588,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,3,7,0,9,0,4,3,1,1,0,0,0,0,1,0,0,0,6,0,15,0,0,3,4,1,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,21,8608,9789,0,9908,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,6,0,19,0,0,0,4,2,1,1,0,0,0,0,1,0,1,2,3,3,6,0,9,0,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,22,4587,6133,0,5943,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,6,4,8,6,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,5,10,0,0,0,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,23,6134,3658,0,5975,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,2,0,11,0,2,1,0,1,0,0,0,0,1,0,1,2,0,0,2,0,0,10,2,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,24,5140,9707,0,6987,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5,1,9,5,3,1,1,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,25,3591,10841,0,7152,10346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,4,5,11,7,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,26,5980,2866,0,6093,8686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,9,0,0,0,3,2,1,1,0,0,0,0,1,0,1,2,4,0,0,0,0,0,2,1,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,27,7043,535,0,8487,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,5,3,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,3,8,13,0,5,0,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,28,9908,6981,0,5943,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,5,1,0,9,4,4,0,0,0,0,0,0,0,0,1,0,2,5,5,3,5,0,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,29,8907,8588,0,3658,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,10,0,5,0,3,0,1,0,0,0,0,0,1,0,0,0,0,6,4,0,0,1,1,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,30,10346,9707,0,5466,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6,19,0,0,0,1,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,31,8686,10030,0,6987,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,4,0,0,11,2,2,1,1,0,0,0,0,0,0,0,0,3,0,7,8,0,0,1,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,32,10841,6389,0,5202,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,2,12,0,5,2,2,1,1,0,0,0,0,1,0,1,1,3,4,2,0,4,0,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,33,9205,5385,0,7152,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,5,4,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,3,7,0,0,2,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,34,7043,5980,0,6133,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,2,3,6,7,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,5,4,5,10,0,0,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,35,3664,6134,0,535,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4,7,0,8,0,2,3,1,1,0,0,0,0,1,0,0,0,5,0,9,10,0,0,0,0,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,36,2866,3591,0,5250,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,23,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,3,2,0,4,2,0,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,37,10030,6981,0,6389,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,3,3,2,12,2,2,1,1,0,0,0,0,1,0,0,1,5,0,9,8,1,4,3,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,38,8608,6987,0,6093,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,5,7,5,0,0,4,1,0,0,0,0,0,0,1,0,0,0,5,0,4,0,2,2,2,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,39,9707,7152,0,3658,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,5,4,0,2,0,0,3,0,0,0,0,0,0,1,0,0,2,6,0,3,0,0,7,3,1,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,40,535,4587,0,9789,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,0,0,6,0,0,2,3,1,1,0,0,6,0,0,0,0,0,0,0,20,0,0,0,1,2,1,2,6,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,41,3591,8588,0,6134,9908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,0,7,0,2,0,1,0,0,0,0,1,1,1,2,3,3,7,0,9,11,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,42,5385,5466,0,6133,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,9,6,0,0,4,2,0,2,0,0,0,0,1,0,0,0,4,4,10,4,2,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,43,8686,9205,0,8487,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,5,7,0,0,0,4,1,0,1,0,0,0,0,1,0,0,2,0,0,5,0,0,5,2,0,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,44,5980,10841,0,5943,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,5,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,5,0,13,0,0,0,4,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,45,10346,5250,0,7043,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,13,0,0,0,2,2,1,0,0,0,0,0,0,0,1,1,5,5,4,3,2,0,1,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,46,5202,3591,0,535,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,8,0,4,1,0,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,47,6987,5385,0,9908,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,5,0,7,0,7,1,1,1,0,0,0,0,0,1,0,0,2,3,6,10,0,8,0,4,2,0,0,0,0,0,0,
